voice_actor_master_id,follower,"created_at","updated_at","name","description",favourites_count,friends_count,listed_count,"screen_name","profile_image_url",statuses_count,"raw_data"
66,23686,"2016-01-30 20:25:48","2016-01-30 20:25:48","かかず ゆみ","◆ドラえもん＊源しずか／ポンポンポロロ＊ペティ&ピピ／ヒミツのここたま＊おシャキ…他◆Eテレふしぎがいっぱい◆TFMアポロン「よみきかせ」◆Webラジオ音泉｡『超輝け!大和魂!!』◆NPO声と未来◇子育て◇絵本◇着物◇アウトドア◇お返事気まぐれです…m(_ _)m",58,313,1642,"yumi_kakazu","http://pbs.twimg.com/profile_images/418540672719679488/X6gnBsEF_normal.jpeg",9964,NULL
67,2533,"2016-01-30 20:25:48","2016-01-30 20:25:48","陰山真寿美 ♡ はんなりラヂオ","次回はんなりラヂオ公演7/15〜17赤坂RED/THEATER。西瓜糖公演9/7〜14中野テアトルBONBON。役者、声優、ナレーター。青二プロダクション所属。はんなりラヂオ。朗読楽団。美味しいものと美酒大好き。日本酒LOVE。",349,314,190,"masumi_kage","http://pbs.twimg.com/profile_images/683656524900646913/Mo0bs-JA_normal.jpg",11927,NULL
68,4993,"2016-01-30 20:25:48","2016-01-30 20:25:48","梶田夕貴","のんびり声優中。 お返事は気まぐれに。",12,154,495,"kazikazi1021","http://pbs.twimg.com/profile_images/1369189218/___normal.JPG",9283,NULL
69,13496,"2016-01-30 20:25:48","2016-01-30 20:25:48","勝生真沙子","俳優/声優を生業としております。猫とゴルフと旅行と歌が好き。我が家には、『とまと』&『ブロッコリー』なる姉妹猫が生息しております。最近『カリラ』が家族になりました。",184,130,1000,"GAKOSAMADA","http://pbs.twimg.com/profile_images/444117196273221632/AS6d4rsf_normal.jpeg",19707,NULL
70,1233,"2016-01-30 20:25:48","2016-01-30 20:25:48","葛城七穂@『三國志』2/10―14","声優やってます（８１プロデュース）。舞台もやってます（アフリカ座）。｢ER｣｢NCIS｣「私はラブリーガル」｢蒼穹のファフナー｣｢ブレイクブレイド｣…等。元・宝塚歌劇団雪組。　",2,147,164,"nanahokatsuragi","http://pbs.twimg.com/profile_images/1084853391/_______normal.jpg",3582,NULL
71,297737,"2016-01-30 20:25:48","2016-01-30 20:25:48","英美里→かと＊ふく2/28はLIVE♪","声優の加藤英美里です。加藤英美里ＦＣやってますっ。ブログ・動画・壁紙・掲示板・グッズも現在製作中です(*'▽'*)ＦＣ限定イベントなども。https://t.co/7QVaYMNaPx",4,207,12707,"Emiryun","http://pbs.twimg.com/profile_images/619213967420989442/mcl2Z4W1_normal.png",14473,NULL
72,1845,"2016-01-30 20:25:48","2016-01-30 20:25:48","加藤有生子","フリーの声優・ナレーター。
Depeche M、Life House 、Hurts、アンリルソー、ベラスケス らぶ。地中海orアドリア海付近の観光地で土産物屋の店員になるのが夢のまた夢。",345,418,159,"katou_yu","http://pbs.twimg.com/profile_images/692983110506582017/Y3cutzfi_normal.jpg",16721,NULL
73,142449,"2016-01-30 20:25:48","2016-01-30 20:25:48","門脇舞以","声優です。「Fate/stay night」（イリヤ）「ストライクウィッチーズ」（サーニャ）「ロロナのアトリエ」（ロロナ）「ニーア レプリカント」（エミール）など。漫画とゲームとホルモンとももクロちゃん（会員No500番台♥）が大好きな2歳男児のヲタハハです。大事なことはアメブロにてっ（*´ｖ`*）✧！",124,513,7396,"kadomaita","http://pbs.twimg.com/profile_images/669336525801287680/npdx0Ia1_normal.jpg",15144,NULL
74,3850,"2016-01-30 20:25:48","2016-01-30 20:25:48","笠原あきら","声優/ナレーター【EARLY WING所属】
V.S UNIONとしてライブ活動中。イベント企画project i'nos制作。
返信は顔見知りのみとさせて頂きます。リプありがとうございます。
★好き→効果音作り/スーパー戦隊/サバゲー(MP5Kurz HC)",0,267,292,"kasahara_akira","http://pbs.twimg.com/profile_images/682826389616066561/wUNqiCXw_normal.png",16304,NULL
75,2045,"2016-01-30 20:25:48","2016-01-30 20:25:48","勝田詩織","声のお仕事をしてます。アズリードカンパニー所属の勝田詩織です！沢山声を届けられるようにがんばります（＊＾∀＾＊）【城下町のダンデライオン/櫻田輝】【わしも-WASIMO-】【レゴ ニンジャゴー/スカイラー役】【吹替「祝宴！シェフ」シャオワン役 】【ゼノブレイド/メリア役】【レゴチーマ/クランケット王妃・リエラ】",506,186,157,"shiori_k_0914","http://pbs.twimg.com/profile_images/436548303472189440/5kZIGOc__normal.jpeg",5409,NULL
76,53225,"2016-01-30 20:25:48","2016-01-30 20:25:48","かないみか","かないみかです。
声優です。
トイプードル３匹飼ってます。
きゅうぴいさんとブライスとベッツィーとチーキーちゃんと、ドールはみんな大好きです。",24,713,3107,"MIkAKANAI3018","http://pbs.twimg.com/profile_images/1342559767/20110507_204159_21756_normal.jpg",22762,NULL
77,65498,"2016-01-30 20:25:48","2016-01-30 20:25:48","鹿野優以","2月27日にクマの湯おけ！さんで朗読劇にゲスト出演します。チケット情報はこちら⇨https://t.co/cpg8rvbbYf",168,209,4415,"kanoyui","http://pbs.twimg.com/profile_images/659753688764805120/PeELMTwp_normal.jpg",24020,NULL
78,5334,"2016-01-30 20:25:48","2016-01-30 20:25:48","神村ひな　","声優。
（おもにPCｹﾞｰﾑのお仕事をさせて頂いてます）代表作：処女はお姉さまに恋してる（宮小路瑞穂/高根美智子）BALDRSKY （水無月真）斬魔大聖デモンベイン（エルザ）しゅぷれ～むキャンディ（露雪悠莉/ヘスペラス）はっぴぃ☆マーガレット！（天ヶ原稲穂）ラムネ（友坂鈴夏）他いろいろ。　",133,146,408,"hina_kami","http://pbs.twimg.com/profile_images/432089548655312896/A10hgv9x_normal.jpeg",11021,NULL
79,6192,"2016-01-30 20:25:48","2016-01-30 20:25:48","カンザキカナリ（三日月一花）","提督兼プロデューサーで声優さん。刀とingressは少々、A8青。課金は嗜み野球はベイスタ推し。 三日月一花名義で「その花びらにくちづけを にゅーじぇね！」三澤渚で出演しています絶賛発売中。 お仕事依頼・オーディションお誘い、その他ご連絡はいつでもcanarism@gmail.comマデ。",4625,496,817,"canarism","http://pbs.twimg.com/profile_images/677095550542483457/eeQCczwI_normal.png",79420,NULL
80,44029,"2016-01-30 20:25:48","2016-01-30 20:25:48","神田朱未","猫と珈琲と本が好きです。声優です。Aice5復活しました！@10th_anniv 応援お願い致します♪",13,193,2978,"akemikanda","http://pbs.twimg.com/profile_images/629651128498520064/KzIai24o_normal.jpg",3121,NULL
81,15068,"2016-01-30 20:25:48","2016-01-30 20:25:48","菊地由美","俳優。おでん、保護猫くる、保護犬はち達と日々じゃれ愛。動物多めで呟きます。 愛玩動物飼養管理士1級。 TOKYO MX『SUSHI POLICE』サラ役 (Sarah) 2016.1.6.スタート！ https://t.co/RRFNDAYwvP",704,214,595,"Kikuchi__Yumi","http://pbs.twimg.com/profile_images/637563806076440577/K-gBBDps_normal.jpg",11035,NULL
82,297973,"2016-01-30 20:25:48","2016-01-30 20:25:48","喜多村英梨＼m／梨英村多喜","【このアカウントは株式会社EARLY WINGが管理しております】
喜多村英梨のアカウントはこちらのみです。他は成りすましですのでご注意下さい。
GhostChest公式アカウント@GHOSTxCHEST

声優のキタエリこと喜多村英梨でし！
趣味反省追求努力な残念系(●´⌓`●)
我流極め隊長",0,11,11646,"KITAxERI","http://pbs.twimg.com/profile_images/682669415758888960/xXw7hixw_normal.png",6528,NULL
83,116712,"2016-01-30 20:25:48","2016-01-30 20:25:48","橘田いずみ@餃子声優","職業声優、餃子評論家。宇都宮餃子PR特命アンバサダー。身体の8割は餃子、頭の8割は百合で出来ています。ミルキィホームズの青。バディファイトのノボル君。浦安鉄筋家族の桜とのり子。ワタモテのモコっち。カードファイトヴァンガードのミサキさん、レゴフレンズのミア。境界のRINNEの美人秘書。ラクエンロジックのネメシス。",14,245,5147,"izugyoza","http://pbs.twimg.com/profile_images/659364432380719104/Jn2egH-q_normal.png",12690,NULL
84,27979,"2016-01-30 20:25:48","2016-01-30 20:25:48","木村珠莉","ナレーター・声優の仕事をしています✩⃛いつも温かい言葉をありがとうございます！スペシャWelcome![Alexandros] ナレーションを担当中。おぱりおー♪な、モンスト皆実ちゃんよろしくお願いしますっ(*´ω｀*)",30,145,1377,"jullie_egg","http://pbs.twimg.com/profile_images/684407248026615808/s-hw6OwL_normal.jpg",7610,NULL
85,4820,"2016-01-30 20:25:48","2016-01-30 20:25:48","樹元オリエ","舞台女優だったり声優だったりする３児のママです。最近は「真夜中のおバカ騒ぎ」のナレーションさせてもらってます。ドラクエ１０にハマり中。プクリポ最高！！",22,121,635,"oriepenguin","http://pbs.twimg.com/profile_images/830824123/_______normal.jpg",4368,NULL
86,14264,"2016-01-30 20:25:48","2016-01-30 20:25:48","くじら","声優してます。なんとかやってます。",45,238,1363,"kujityan","http://pbs.twimg.com/profile_images/842592537/kujira_1_normal.jpg",2579,NULL
87,3450,"2016-01-30 20:25:48","2016-01-30 20:25:48","久保田恵","こんにちは(^O^)/久保田恵です！お仕事は声優です。よろしくお願いします♪飽きるまでツイッターで遊ぶことにしました～どこまでいこうかな？　☆アイコンは藤異秀明先生に描いていただきました(^^)vきなこもちウマー☆",1,94,193,"kubota_megumi","http://pbs.twimg.com/profile_images/421153117720170496/A98cqvvU_normal.png",23357,NULL
88,13680,"2016-01-30 20:25:48","2016-01-30 20:25:48","倉田雅世＊倉嶋らむね ［公式］","声優倉田雅世＝紙芝居師倉嶋らむね＊ドラえもん/伊藤つばさ,ローゼンメイデン/柏葉巴,コードギアス/ラクシャータ,ガールズ＆パンツァー/五十鈴百合,ももがー,ルクリリ,アクティヴレイド/山吹凛＊仏ジャパンエキスポ/三越日本橋本店/帝国ホテル等紙芝居口演＊クマの湯おけ！SH配信&ライブ",3250,318,1707,"nejimakiya521","http://pbs.twimg.com/profile_images/682855527303364608/Ys0k_ynj_normal.jpg",38173,NULL
90,133746,"2016-01-30 20:25:48","2016-01-30 20:25:48","Minami","あだ名は栗の子でいいじゃん。",1449,171,5277,"minami_kuri","http://pbs.twimg.com/profile_images/690514651398803456/pzW33m6f_normal.jpg",15466,NULL
91,2935,"2016-01-30 20:25:48","2016-01-30 20:25:48","桑門そら","桑門そらと申します。声優やっております。「つきねこ」バーバラ「ガールフレンド（仮）」赤瀬川摩姫「ウチの姫さまがいちばんカワイイ」体育教姫アメリアトレーナ など☆
のんびりつぶやいてますのでどうぞよろしくお願いします！",0,92,330,"sorakuwakado","http://pbs.twimg.com/profile_images/528535118441242624/v5uqatma_normal.jpeg",2327,NULL
92,13473,"2016-01-30 20:25:48","2016-01-30 20:25:48","桑原由気（くわはらゆうき）","声優＊桂歌丸さんリスペクト＊たまにリプ＊いつもありがとうございます！『庶民サンプル』汐留白亜『ハコネちゃん』ミヤ『ひめゴト』有川ひめ『機動戦士ガンダム鉄血のオルフェンズ』クッキー『ディバインゲート』ガウェイン『NARUTO疾風伝』コミチ『THE LAST-NARUTO THE MOVIE-』ひまわり『ナナシス』シンジュ",20094,322,635,"yuuki_0624","http://pbs.twimg.com/profile_images/653757830835499008/ehAs0FX1_normal.jpg",10558,NULL
94,819,"2016-01-30 20:25:48","2016-01-30 20:25:48","倖月美和","ナレーター＆声優＆芝居(最近休業中)をやってます!!81プロデュース所属。学研のりものシリーズ等https://t.co/jfvj3EgpsAナレーション中心にお仕事してます。ぷよぷよシリーズのアコール先生やポポイなんかもやってます〜ヽ(^^)",12,46,112,"happymoon_miwa","http://pbs.twimg.com/profile_images/1434516564/20110710_101935_21979_normal.jpg",1192,NULL
95,33660,"2016-01-30 20:25:48","2016-01-30 20:25:48","高野 麻里佳","1994.2.22★こうのまりか★新人声優です。皆様いつもありがとうございます！出演情報など、こちらで随時お知らせしています。宜しくお願い致します♪「いってる」はじめましたhttps://t.co/6DG99eqUr5",2091,546,1119,"marika_0222","http://pbs.twimg.com/profile_images/693121334490984448/gjqyhNF1_normal.jpg",14064,NULL
96,497,"2016-01-30 20:25:48","2016-01-30 20:25:48","rie　jimbo","イタリア大好き。愛犬は何故かイギリス犬",1,3,54,"nazutan","http://pbs.twimg.com/profile_images/1278929696/nazu3_normal.gif",20,NULL
97,10516,"2016-01-30 20:25:48","2016-01-30 20:25:48","國立幸(こくりゅう・さち)","劇団ひまわり所属。声優を中心に活動しています‥‥ホント関わる全ての方に助けられながら過ごしています(´;ω;`)ｱﾘｶﾞﾄｳｺﾞｻﾞｲﾏｽと言わない日はありません。",87,137,572,"kokuryuhapiness","http://pbs.twimg.com/profile_images/3725425707/5c469ce2637830cbbb0ef207f8cac008_normal.jpeg",2720,NULL
98,9890,"2016-01-30 20:25:48","2016-01-30 20:25:48","小暮英麻","小暮英麻です。声のお仕事しています。
ゲーム大好き♪のんびりまったり呟いていきたいと思います。
リプライは気まぐれでさせていただいてます！",88,87,865,"koguema","http://pbs.twimg.com/profile_images/681230058875310080/a-4GOQdL_normal.jpg",11570,NULL
99,4499,"2016-01-30 20:25:48","2016-01-30 20:25:48","小菅真美","小菅真美です。
主に声優やってます。
↓Flickrも見てね。
http://t.co/ShpxTXTRCF…
↓ザ・インタビューズも登録したよ。
http://t.co/R5KDGkkoSe",0,277,724,"KosugeMami","http://pbs.twimg.com/profile_images/531459917006127107/DQFcLVYE_normal.jpeg",22297,NULL
101,1634,"2016-01-30 20:25:48","2016-01-30 20:25:48","コダマo(｀ω´*)o","イチゴとクマとフェイクスイーツ大好き(*´ω`*)ノ♡ユッケ不足",80,44,312,"kodamaichigo","http://pbs.twimg.com/profile_images/1750109327/ooiefb9v_normal",4419,NULL
102,31021,"2016-01-30 20:25:48","2016-01-30 20:25:48","後藤 麻衣","声優のお仕事をしています。 賢プロダクション所属。 リプライは気まぐれです。あしからず♪ 特撮と舞台鑑賞が大好きです(*´д｀*) ※私のツイッター内での発言を外部のブログやホームページに転載するのはご遠慮ください。勿論リツイート、お気に入りへの追加は大歓迎です！",95,327,1927,"gomatsubu","http://pbs.twimg.com/profile_images/667531852064776192/ACTpd1-P_normal.jpg",20203,NULL
